fileName,title,description,ms.service,realPath,fileLocation,URL
resources, 媒体服务资源 - Azure 微软云, 媒体服务资源 - Azure 微软云, multiple,az-docs-pr.zh-cn\develop\media-services\resources.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\develop\media-services\resources.md,https://docs.azure.cn/zh-cn/develop/media-services/resources/
android, 移动服务-Android - Azure 微软云, 移动服务-Android - Azure 微软云, mobile-services,az-docs-pr.zh-cn\develop\mobile\android.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\develop\mobile\android.md,https://docs.azure.cn/zh-cn/develop/mobile/android/
ios, 移动服务-iOS - Azure 微软云, 移动服务-iOS - Azure 微软云, mobile-services,az-docs-pr.zh-cn\develop\mobile\ios.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\develop\mobile\ios.md,https://docs.azure.cn/zh-cn/develop/mobile/ios/
windows, 移动服务-Windows - Azure 微软云, 移动服务-Windows - Azure 微软云, mobile-services,az-docs-pr.zh-cn\develop\mobile\windows.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\develop\mobile\windows.md,https://docs.azure.cn/zh-cn/develop/mobile/windows/
xamarin, 移动服务-xamarin - Azure 微软云, 移动服务-xamarin - Azure 微软云, mobile-services,az-docs-pr.zh-cn\develop\mobile\xamarin.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\develop\mobile\xamarin.md,https://docs.azure.cn/zh-cn/develop/mobile/xamarin/
app-services, Nodejs-应用服务 - Azure 微软云, Nodejs-应用服务 - Azure 微软云, multiple,az-docs-pr.zh-cn\develop\nodejs\app-services.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\develop\nodejs\app-services.md,https://docs.azure.cn/zh-cn/develop/nodejs/app-services/
compute, Nodejs-计算 - Azure 微软云, Nodejs-计算 - Azure 微软云, multiple,az-docs-pr.zh-cn\develop\nodejs\compute.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\develop\nodejs\compute.md,https://docs.azure.cn/zh-cn/develop/nodejs/compute/
data, Nodejs-数据服务 - Azure 微软云, Nodejs-数据服务 - Azure 微软云, multiple,az-docs-pr.zh-cn\develop\nodejs\data.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\develop\nodejs\data.md,https://docs.azure.cn/zh-cn/develop/nodejs/data/
open-source-software, Azure 开发人员中心：开源软件, Azure 开发人员中心：开源软件, multiple,az-docs-pr.zh-cn\develop\other\open-source-software.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\develop\other\open-source-software.md,https://docs.azure.cn/zh-cn/develop/other/open-source-software/
app-services, Php-应用服务 - Azure 微软云, Php-应用服务 - Azure 微软云, multiple,az-docs-pr.zh-cn\develop\php\app-services.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\develop\php\app-services.md,https://docs.azure.cn/zh-cn/develop/php/app-services/
cloud-services, Php-云服务 - Azure 微软云, Php-云服务 - Azure 微软云, multiple,az-docs-pr.zh-cn\develop\php\cloud-services.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\develop\php\cloud-services.md,https://docs.azure.cn/zh-cn/develop/php/cloud-services/
data-management, Php-数据管理 - Azure 微软云, Php-数据管理 - Azure 微软云, multiple,az-docs-pr.zh-cn\develop\php\data-management.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\develop\php\data-management.md,https://docs.azure.cn/zh-cn/develop/php/data-management/
tools, Php-工具 - Azure 微软云, Php-工具 - Azure 微软云, multiple,az-docs-pr.zh-cn\develop\php\tools.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\develop\php\tools.md,https://docs.azure.cn/zh-cn/develop/php/tools/
virtual-machines, Php-虚拟机 - Azure 微软云, Php-虚拟机 - Azure 微软云, multiple,az-docs-pr.zh-cn\develop\php\virtual-machines.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\develop\php\virtual-machines.md,https://docs.azure.cn/zh-cn/develop/php/virtual-machines/
websites, Php-网站 - Azure 微软云, Php-网站 - Azure 微软云, multiple,az-docs-pr.zh-cn\develop\php\websites.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\develop\php\websites.md,https://docs.azure.cn/zh-cn/develop/php/websites/
app-services, Python-应用服务 - Azure 微软云, Python-应用服务 - Azure 微软云, multiple,az-docs-pr.zh-cn\develop\python\app-services.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\develop\python\app-services.md,https://docs.azure.cn/zh-cn/develop/python/app-services/
compute, Python-计算 - Azure 微软云, Python-计算 - Azure 微软云, multiple,az-docs-pr.zh-cn\develop\python\compute.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\develop\python\compute.md,https://docs.azure.cn/zh-cn/develop/python/compute/
data-services, Python-数据服务 - Azure 微软云, Python-数据服务 - Azure 微软云, multiple,az-docs-pr.zh-cn\develop\python\data-services.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\develop\python\data-services.md,https://docs.azure.cn/zh-cn/develop/python/data-services/
app-services, Ruby-应用服务 - Azure 微软云, Ruby-应用服务 - Azure 微软云, multiple,az-docs-pr.zh-cn\develop\ruby\app-services.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\develop\ruby\app-services.md,https://docs.azure.cn/zh-cn/develop/ruby/app-services/
compute, Ruby-计算 - Azure 微软云, Ruby-计算 - Azure 微软云, multiple,az-docs-pr.zh-cn\develop\ruby\compute.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\develop\ruby\compute.md,https://docs.azure.cn/zh-cn/develop/ruby/compute/
data, Ruby-数据服务 - Azure 微软云, Ruby-数据服务 - Azure 微软云, multiple,az-docs-pr.zh-cn\develop\ruby\data.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\develop\ruby\data.md,https://docs.azure.cn/zh-cn/develop/ruby/data/
migration-assistant, Azure迁移助手, Azure迁移助手下载和安装 Azure SDK、Azure PowerShell 和用于管理和部署的命令行工具, multiple,az-docs-pr.zh-cn\downloads\migration-assistant.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\downloads\migration-assistant.md,https://docs.azure.cn/zh-cn/downloads/migration-assistant/
vm-optimization-assessment, 虚拟机优化评估工具, 虚拟机优化评估工具, multiple,az-docs-pr.zh-cn\downloads\vm-optimization-assessment.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\downloads\vm-optimization-assessment.md,https://docs.azure.cn/zh-cn/downloads/vm-optimization-assessment/
vm-readiness-assessment, Azure 虚拟机就绪评估, Azure 虚拟机就绪评估, multiple,az-docs-pr.zh-cn\downloads\vm-readiness-assessment.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\downloads\vm-readiness-assessment.md,https://docs.azure.cn/zh-cn/downloads/vm-readiness-assessment/
mysql-database-advanced-settings, 定制MySQL Database on Azure服务器参数 | Azure," MySQL 数据库 on Azure支持您根据需求定制化服务器部分参数,帮您了解不同参数的设置范围和区间。", mysql-database-mc,az-docs-pr.zh-cn\mysql\mysql-database-advanced-settings.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\mysql\mysql-database-advanced-settings.md,https://docs.azure.cn/zh-cn/mysql/mysql-database-advanced-settings/
mysql-database-api-allowazureser, 通过API更新MySQL Database on Azure服务器以便允许Azure服务进行访问 | Azure, 本文介绍如何通过API更新MySQL Database on Azure服务器，以便允许其它Azure服务对其进行访问。, mysql-database-mc,az-docs-pr.zh-cn\mysql\mysql-database-api-allowazureser.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\mysql\mysql-database-api-allowazureser.md,https://docs.azure.cn/zh-cn/mysql/mysql-database-api-allowazureser/
mysql-database-api-changepasswd, 通过API修改MySQL Database on Azure用户登录密码 | Azure, 本文介绍如何通过API修改MySQL Database on Azure的用户登录密码。, mysql-database-mc,az-docs-pr.zh-cn\mysql\mysql-database-api-changepasswd.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\mysql\mysql-database-api-changepasswd.md,https://docs.azure.cn/zh-cn/mysql/mysql-database-api-changepasswd/
mysql-database-api-createbackup, 通过API创建MySQL Database on Azure备份 | Azure, 本文介绍如何通过API创建MySQL Database on Azure的备份。, mysql-database-mc,az-docs-pr.zh-cn\mysql\mysql-database-api-createbackup.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\mysql\mysql-database-api-createbackup.md,https://docs.azure.cn/zh-cn/mysql/mysql-database-api-createbackup/
mysql-database-api-createdatabase, 通过API创建MySQL Database on Azure数据库 | Azure, 本文介绍如何通过API创建MySQL Database on Azure的数据库。, mysql-database-mc,az-docs-pr.zh-cn\mysql\mysql-database-api-createdatabase.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\mysql\mysql-database-api-createdatabase.md,https://docs.azure.cn/zh-cn/mysql/mysql-database-api-createdatabase/
mysql-database-api-createfirewalls, 通过API创建MySQL Database on Azure防火墙规则 | Azure, 本文介绍如何通过API创建MySQL Database on Azure的防火墙规则。, mysql-database-mc,az-docs-pr.zh-cn\mysql\mysql-database-api-createfirewalls.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\mysql\mysql-database-api-createfirewalls.md,https://docs.azure.cn/zh-cn/mysql/mysql-database-api-createfirewalls/
mysql-database-api-createprivilege, 通过API创建MySQL Database on Azure数据库访问权限 | Azure, 本文介绍如何通过API创建MySQL Database on Azure的数据库访问权限。, mysql-database-mc,az-docs-pr.zh-cn\mysql\mysql-database-api-createprivilege.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\mysql\mysql-database-api-createprivilege.md,https://docs.azure.cn/zh-cn/mysql/mysql-database-api-createprivilege/
mysql-database-api-createserver, 通过API创建MySQL Database on Azure服务器 | Azure, 本文介绍如何通过API创建MySQL Database on Azure的服务器。, mysql-database-mc,az-docs-pr.zh-cn\mysql\mysql-database-api-createserver.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\mysql\mysql-database-api-createserver.md,https://docs.azure.cn/zh-cn/mysql/mysql-database-api-createserver/
mysql-database-api-createuser, 通过API创建MySQL Database on Azure用户及密码 | Azure, 本文介绍如何通过API创建MySQL Database on Azure的用户及密码。, mysql-database-mc,az-docs-pr.zh-cn\mysql\mysql-database-api-createuser.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\mysql\mysql-database-api-createuser.md,https://docs.azure.cn/zh-cn/mysql/mysql-database-api-createuser/
mysql-database-api-deletebackup, 通过API删除MySQL Database on Azure备份文件 | Azure, 本文介绍如何通过API删除MySQL Database on Azure的备份文件。, mysql-database-mc,az-docs-pr.zh-cn\mysql\mysql-database-api-deletebackup.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\mysql\mysql-database-api-deletebackup.md,https://docs.azure.cn/zh-cn/mysql/mysql-database-api-deletebackup/
mysql-database-api-deletedatabase, 通过API删除MySQL Database on Azure数据库 | Azure, 本文介绍如何通过API删除MySQL Database on Azure的数据库。, mysql-database-mc,az-docs-pr.zh-cn\mysql\mysql-database-api-deletedatabase.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\mysql\mysql-database-api-deletedatabase.md,https://docs.azure.cn/zh-cn/mysql/mysql-database-api-deletedatabase/
mysql-database-api-deletefirewallrule, 通过API删除MySQL Database on Azure防火墙规则 | Azure, 本文介绍如何通过API删除MySQL Database on Azure的防火墙规则。, mysql-database-mc,az-docs-pr.zh-cn\mysql\mysql-database-api-deletefirewallrule.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\mysql\mysql-database-api-deletefirewallrule.md,https://docs.azure.cn/zh-cn/mysql/mysql-database-api-deletefirewallrule/
mysql-database-api-deleteserver, 通过API删除MySQL Database on Azure服务器 | Azure, 本文介绍如何通过API删除MySQL Database on Azure的服务器。, mysql-database-mc,az-docs-pr.zh-cn\mysql\mysql-database-api-deleteserver.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\mysql\mysql-database-api-deleteserver.md,https://docs.azure.cn/zh-cn/mysql/mysql-database-api-deleteserver/
mysql-database-api-deleteuser, 通过API删除MySQL Database on Azure用户 | Azure, 本文介绍如何通过API删除MySQL Database on Azure的用户。, mysql-database-mc,az-docs-pr.zh-cn\mysql\mysql-database-api-deleteuser.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\mysql\mysql-database-api-deleteuser.md,https://docs.azure.cn/zh-cn/mysql/mysql-database-api-deleteuser/
mysql-database-api-getdatabase, 通过API查看MySQL Database on Azure数据库信息 | Azure, 本文介绍如何通过API查看MySQL Database on Azure的数据库信息。, mysql-database-mc,az-docs-pr.zh-cn\mysql\mysql-database-api-getdatabase.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\mysql\mysql-database-api-getdatabase.md,https://docs.azure.cn/zh-cn/mysql/mysql-database-api-getdatabase/
mysql-database-api-getfirewalls, 通过API查看MySQL Database on Azure防火墙规则 | Azure, 本文介绍如何通过API查看MySQL Database on Azure的防火墙规则。, mysql-database-mc,az-docs-pr.zh-cn\mysql\mysql-database-api-getfirewalls.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\mysql\mysql-database-api-getfirewalls.md,https://docs.azure.cn/zh-cn/mysql/mysql-database-api-getfirewalls/
mysql-database-api-getprivileges, 通过API查看MySQL Database on Azure数据库访问权限 | Azure, 本文介绍如何通过API查看MySQL Database on Azure的数据库访问权限。, mysql-database-mc,az-docs-pr.zh-cn\mysql\mysql-database-api-getprivileges.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\mysql\mysql-database-api-getprivileges.md,https://docs.azure.cn/zh-cn/mysql/mysql-database-api-getprivileges/
mysql-database-api-getserver, 通过API查看MySQL Database on Azure服务器状态 | Azure, 本文介绍如何通过API查看MySQL Database on Azure的服务器状态。, mysql-database-mc,az-docs-pr.zh-cn\mysql\mysql-database-api-getserver.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\mysql\mysql-database-api-getserver.md,https://docs.azure.cn/zh-cn/mysql/mysql-database-api-getserver/
mysql-database-api-serverlist, 通过API查看MySQL Database on Azure服务器列表 | Azure, 本文介绍如何通过API查看MySQL Database on Azure的服务器列表。, mysql-database-mc,az-docs-pr.zh-cn\mysql\mysql-database-api-serverlist.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\mysql\mysql-database-api-serverlist.md,https://docs.azure.cn/zh-cn/mysql/mysql-database-api-serverlist/
mysql-database-api-slowquerylog, 通过API开启MySQL Database on Azure慢查询日志 | Azure, 本文介绍如何通过API开启MySQL Database on Azure的慢查询日志。, mysql-database-mc,az-docs-pr.zh-cn\mysql\mysql-database-api-slowquerylog.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\mysql\mysql-database-api-slowquerylog.md,https://docs.azure.cn/zh-cn/mysql/mysql-database-api-slowquerylog/
mysql-database-api-updateaccess, 通过API更改MySQL Database on Azure数据库访问权限 | Azure, 本文介绍如何通过API更改MySQL Database on Azure的数据库访问权限。, mysql-database-mc,az-docs-pr.zh-cn\mysql\mysql-database-api-updateaccess.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\mysql\mysql-database-api-updateaccess.md,https://docs.azure.cn/zh-cn/mysql/mysql-database-api-updateaccess/
mysql-database-api-updatedatabase, 通过API更改MySQL Database on Azure数据库配置 | Azure, 本文介绍如何通过API更改MySQL Database on Azure的数据库配置。, mysql-database-mc,az-docs-pr.zh-cn\mysql\mysql-database-api-updatedatabase.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\mysql\mysql-database-api-updatedatabase.md,https://docs.azure.cn/zh-cn/mysql/mysql-database-api-updatedatabase/
mysql-database-api-updatefirewall, 通过API更改MySQL Database on Azure防火墙规则 | Azure, 本文介绍如何通过API更改MySQL Database on Azure的防火墙规则。, mysql-database-mc,az-docs-pr.zh-cn\mysql\mysql-database-api-updatefirewall.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\mysql\mysql-database-api-updatefirewall.md,https://docs.azure.cn/zh-cn/mysql/mysql-database-api-updatefirewall/
mysql-database-api-updateserverdailybackup, 通过API更改MySQL Database on Azure每日备份时间 | Azure, 本文介绍如何通过API更改MySQL Database on Azure的每日备份时间。, mysql-database-mc,az-docs-pr.zh-cn\mysql\mysql-database-api-updateserverdailybackup.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\mysql\mysql-database-api-updateserverdailybackup.md,https://docs.azure.cn/zh-cn/mysql/mysql-database-api-updateserverdailybackup/
mysql-database-armtemplate-deploymysql, 使用Azure资源管理器模板部署MySQL PaaS | Azure, 本文介绍如何通过Azure资源管理器模板（ARM Template）快速部署MySQL PaaS以及其它热门应用。, mysql-database-mc,az-docs-pr.zh-cn\mysql\mysql-database-armtemplate-deploymysql.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\mysql\mysql-database-armtemplate-deploymysql.md,https://docs.azure.cn/zh-cn/mysql/mysql-database-armtemplate-deploymysql/
mysql-database-business-continuity-disaster-recovery, MySQL Database on Azure业务连续性方案 | Azure, 本文提供三种灾难恢复方案，保障用户的业务连续性。, mysql-database-mc,az-docs-pr.zh-cn\mysql\mysql-database-business-continuity-disaster-recovery.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\mysql\mysql-database-business-continuity-disaster-recovery.md,https://docs.azure.cn/zh-cn/mysql/mysql-database-business-continuity-disaster-recovery/
mysql-database-commandlines, 使用PowerShell管理MySQL Database on Azure | Azure, 本文介绍如何通过PowerShell实现更多MySQL Database on Azure的查询、创建、修改、删除等操作。, mysql-database-mc,az-docs-pr.zh-cn\mysql\mysql-database-commandlines.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\mysql\mysql-database-commandlines.md,https://docs.azure.cn/zh-cn/mysql/mysql-database-commandlines/
mysql-database-compatibilityinquiry, MySQL Database on Azure客户端兼容性问题 | Azure," 针对用户在使用MySQL Database on Azure中遇到的一些常见技术问题,提供快速解答。如果您仍存有疑问,欢迎联系技术支持。", mysql-database-mc,az-docs-pr.zh-cn\mysql\mysql-database-compatibilityinquiry.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\mysql\mysql-database-compatibilityinquiry.md,https://docs.azure.cn/zh-cn/mysql/mysql-database-compatibilityinquiry/
